Location_Info,Latitude,Longitude,Date,WL(mbgl)
Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andaman & Nicobar Islands North And Middle Andaman Diglipur Rest Camp,12.83283,92.85931,30-04-03,1.7
Andaman & Nicobar Islands North And Middle Andaman Diglipur Rest Camp,12.83283,92.85931,30-04-01,1.9
Andaman & Nicobar Islands North And Middle Andaman Diglipur Rest Camp,12.83283,92.85931,30-04-00,0.2
Andaman & Nicobar Islands North And Middle Andaman Mayabunder Dhobidera (Mayabunder),12.90992,92.89924,30-04-03,2.9
Andaman & Nicobar Islands North And Middle Andaman Mayabunder Dhobidera (Mayabunder),12.90992,92.89924,30-04-01,3.8
Andaman & Nicobar Islands North And Middle Andaman Mayabunder Dhobidera (Mayabunder),12.90992,92.89924,30-04-00,3.4
Andaman & Nicobar Islands North And Middle Andaman Rangat Bakultala,12.50434,92.85770,30-04-03,0.8
Andaman & Nicobar Islands North And Middle Andaman Rangat Bakultala,12.50434,92.85770,30-04-01,1.0
Andaman & Nicobar Islands North And Middle Andaman Rangat Bakultala,12.50434,92.85770,30-04-00,0.7
Andaman & Nicobar Islands North And Middle Andaman Rangat Kausalyanagar,12.52843,92.81888,30-04-03,1.9
Andaman & Nicobar Islands North And Middle Andaman Rangat Kausalyanagar,12.52843,92.81888,30-04-01,2.0
Andaman & Nicobar Islands North And Middle Andaman Rangat Kausalyanagar,12.52843,92.81888,30-04-00,2.1
Andaman & Nicobar Islands North And Middle Andaman Rangat Nimbutala,12.49458,92.95422,30-04-03,1.2
Andaman & Nicobar Islands North And Middle Andaman Rangat Nimbutala,12.49458,92.95422,30-04-01,2.8
Andaman & Nicobar Islands North And Middle Andaman Rangat Nimbutala,12.49458,92.95422,30-04-00,1.4
Andaman & Nicobar Islands North And Middle Andaman Rangat Padmanavapuram,12.60627,92.94925,30-04-03,3.6
Andaman & Nicobar Islands North And Middle Andaman Rangat Padmanavapuram,12.60627,92.94925,30-04-01,4.3
Andaman & Nicobar Islands North And Middle Andaman Rangat Padmanavapuram,12.60627,92.94925,30-04-00,4.1
Andaman & Nicobar Islands North And Middle Andaman Rangat Rangat,12.50574,92.91081,30-04-03,1.7
Andaman & Nicobar Islands North And Middle Andaman Rangat Rangat,12.50574,92.91081,30-04-01,3.0
Andaman & Nicobar Islands North And Middle Andaman Rangat Rangat,12.50574,92.91081,30-04-00,1.0
Andaman & Nicobar Islands South Andamans Ferrargunj Burmanala,11.55795,92.72936,30-04-03,2.9
Andaman & Nicobar Islands South Andamans Ferrargunj Burmanala,11.55795,92.72936,30-04-02,2.9
Andaman & Nicobar Islands South Andamans Ferrargunj Burmanala,11.55795,92.72936,30-04-01,2.6
Andaman & Nicobar Islands South Andamans Ferrargunj Burmanala,11.55795,92.72936,30-04-00,1.9
Andaman & Nicobar Islands South Andamans Ferrargunj Garacharma,11.61367,92.70953,30-04-03,0.9
Andaman & Nicobar Islands South Andamans Ferrargunj Garacharma,11.61367,92.70953,30-04-02,0.9
Andaman & Nicobar Islands South Andamans Ferrargunj Garacharma,11.61367,92.70953,30-04-01,0.9
Andaman & Nicobar Islands South Andamans Ferrargunj Garacharma,11.61367,92.70953,30-04-00,0.9
Andaman & Nicobar Islands South Andamans Ferrargunj Gupta Para,11.55985,92.65871,30-04-03,3.9
Andaman & Nicobar Islands South Andamans Ferrargunj Gupta Para,11.55985,92.65871,30-04-01,1.9
Andaman & Nicobar Islands South Andamans Ferrargunj Gupta Para,11.55985,92.65871,30-04-00,1.7
Andaman & Nicobar Islands South Andamans Ferrargunj Hasmatabad,11.59441,92.64553,30-04-03,1.9
Andaman & Nicobar Islands South Andamans Ferrargunj Hasmatabad,11.59441,92.64553,30-04-01,2.8
Andaman & Nicobar Islands South Andamans Ferrargunj Hasmatabad,11.59441,92.64553,30-04-00,0.6
Andaman & Nicobar Islands South Andamans Ferrargunj Ograbraj,11.65549,92.66119,30-04-03,1.8
Andaman & Nicobar Islands South Andamans Ferrargunj Ograbraj,11.65549,92.66119,30-04-02,1.8
1 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andaman & Nicobar Islands South Andamans Ferrargunj Ograbraj,11.65549,92.66119,30-04-01,2.8
Andaman & Nicobar Islands South Andamans Ferrargunj Ograbraj,11.65549,92.66119,30-04-00,1.3
Andaman & Nicobar Islands South Andamans Ferrargunj Wimberleyganj,11.74035,92.70723,30-04-03,3.1
Andaman & Nicobar Islands South Andamans Ferrargunj Wimberleyganj,11.74035,92.70723,30-04-01,3.0
Andaman & Nicobar Islands South Andamans Ferrargunj Wimberleyganj,11.74035,92.70723,30-04-00,1.3
Andaman & Nicobar Islands South Andamans Prothrapur Austinabad(Port Blair),11.63509,92.73469,30-04-03,1.7
Andaman & Nicobar Islands South Andamans Prothrapur Austinabad(Port Blair),11.63509,92.73469,30-04-01,1.3
Andaman & Nicobar Islands South Andamans Prothrapur Austinabad(Port Blair),11.63509,92.73469,30-04-00,0.8
Andaman & Nicobar Islands South Andamans Prothrapur Bambooflat,11.70551,92.71503,30-04-03,2.8
Andaman & Nicobar Islands South Andamans Prothrapur Bambooflat,11.70551,92.71503,30-04-02,2.8
Andaman & Nicobar Islands South Andamans Prothrapur Bambooflat,11.70551,92.71503,30-04-01,1.0
Andaman & Nicobar Islands South Andamans Prothrapur Bambooflat,11.70551,92.71503,30-04-00,0.5
Andaman & Nicobar Islands South Andamans Prothrapur Brichganj,11.61501,92.73770,30-04-03,3.5
Andaman & Nicobar Islands South Andamans Prothrapur Brichganj,11.61501,92.73770,30-04-01,2.8
Andaman & Nicobar Islands South Andamans Prothrapur Brichganj,11.61501,92.73770,30-04-00,1.0
Andaman & Nicobar Islands South Andamans Prothrapur Brookshabad (Port Blair),11.63799,92.74037,30-04-03,3.7
Andaman & Nicobar Islands South Andamans Prothrapur Brookshabad (Port Blair),11.63799,92.74037,30-04-02,3.7
Andaman & Nicobar Islands South Andamans Prothrapur Brookshabad (Port Blair),11.63799,92.74037,30-04-01,1.3
Andaman & Nicobar Islands South Andamans Prothrapur Brookshabad (Port Blair),11.63799,92.74037,30-04-00,0.8
Andaman & Nicobar Islands South Andamans Prothrapur Calicut,11.60738,92.72644,30-04-03,1.6
Andaman & Nicobar Islands South Andamans Prothrapur Calicut,11.60738,92.72644,30-04-02,1.6
Andaman & Nicobar Islands South Andamans Prothrapur Calicut,11.60738,92.72644,30-04-00,1.0
Andaman & Nicobar Islands South Andamans Prothrapur Chidiyatapu,11.50331,92.70186,30-04-03,3.6
Andaman & Nicobar Islands South Andamans Prothrapur Chidiyatapu,11.50331,92.70186,30-04-02,3.6
Andaman & Nicobar Islands South Andamans Prothrapur Chidiyatapu,11.50331,92.70186,30-04-01,1.9
Andaman & Nicobar Islands South Andamans Prothrapur Chidiyatapu,11.50331,92.70186,30-04-00,0.7
Andaman & Nicobar Islands South Andamans Prothrapur Corbyn'S Cove (Port Blair),11.64253,92.74598,30-04-03,2.6
Andaman & Nicobar Islands South Andamans Prothrapur Corbyn'S Cove (Port Blair),11.64253,92.74598,30-04-02,2.6
Andaman & Nicobar Islands South Andamans Prothrapur Corbyn'S Cove (Port Blair),11.64253,92.74598,30-04-01,2.6
Andaman & Nicobar Islands South Andamans Prothrapur Corbyn'S Cove (Port Blair),11.64253,92.74598,30-04-00,1.0
Andaman & Nicobar Islands South Andamans Prothrapur Dandaspoint,11.66796,92.71671,30-04-03,9.1
Andaman & Nicobar Islands South Andamans Prothrapur Dandaspoint,11.66796,92.71671,30-04-02,9.1
Andaman & Nicobar Islands South Andamans Prothrapur Dandaspoint,11.66796,92.71671,30-04-01,6.5
Andaman & Nicobar Islands South Andamans Prothrapur Dandaspoint,11.66796,92.71671,30-04-00,6.8
Andaman & Nicobar Islands South Andamans Prothrapur Junglighat (V I P Road),11.65760,92.73523,30-04-01,0.2
Andaman & Nicobar Islands South Andamans Prothrapur Junglighat (V I P Road),11.65760,92.73523,30-04-00,0.2
Andaman & Nicobar Islands South Andamans Prothrapur Kodiaghat,11.54522,92.72770,30-04-03,2.7
2 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andaman & Nicobar Islands South Andamans Prothrapur Kodiaghat,11.54522,92.72770,30-04-02,2.7
Andaman & Nicobar Islands South Andamans Prothrapur Kodiaghat,11.54522,92.72770,30-04-01,3.1
Andaman & Nicobar Islands South Andamans Prothrapur Kodiaghat,11.54522,92.72770,30-04-00,2.6
Andaman & Nicobar Islands South Andamans Prothrapur Portblair,11.67057,92.74398,30-04-03,3.4
Andaman & Nicobar Islands South Andamans Prothrapur Portblair,11.67057,92.74398,30-04-01,3.3
Andaman & Nicobar Islands South Andamans Prothrapur Portblair,11.67057,92.74398,30-04-00,1.0
Andaman & Nicobar Islands South Andamans Prothrapur Saitankhari,11.71719,92.66606,30-04-03,2.5
Andaman & Nicobar Islands South Andamans Prothrapur Saitankhari,11.71719,92.66606,30-04-02,2.5
Andaman & Nicobar Islands South Andamans Prothrapur Saitankhari,11.71719,92.66606,30-04-01,1.1
Andaman & Nicobar Islands South Andamans Prothrapur Saitankhari,11.71719,92.66606,30-04-00,0.9
Andaman & Nicobar Islands South Andamans Prothrapur Shadipur(Port Blair),11.65651,92.74348,30-04-03,3.5
Andaman & Nicobar Islands South Andamans Prothrapur Shadipur(Port Blair),11.65651,92.74348,30-04-02,3.5
Andaman & Nicobar Islands South Andamans Prothrapur Shadipur(Port Blair),11.65651,92.74348,30-04-01,2.5
Andaman & Nicobar Islands South Andamans Prothrapur Shadipur(Port Blair),11.65651,92.74348,30-04-00,1.2
Andaman & Nicobar Islands South Andamans Prothrapur Sippighat,11.60320,92.68572,30-04-03,1.4
Andaman & Nicobar Islands South Andamans Prothrapur Sippighat,11.60320,92.68572,30-04-02,1.4
Andaman & Nicobar Islands South Andamans Prothrapur Sippighat,11.60320,92.68572,30-04-01,1.0
Andaman & Nicobar Islands South Andamans Prothrapur Sippighat,11.60320,92.68572,30-04-00,0.8
Andaman & Nicobar Islands South Andamans Prothrapur South Point (Port Blair),11.66090,92.74962,30-04-03,3.9
Andaman & Nicobar Islands South Andamans Prothrapur South Point (Port Blair),11.66090,92.74962,30-04-01,3.5
Andaman & Nicobar Islands South Andamans Prothrapur South Point (Port Blair),11.66090,92.74962,30-04-00,0.7
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-03,10.0
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-02,9.9
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-01,8.7
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-99,4.6
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-98,3.9
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-97,8.7
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-96,8.8
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-95,8.6
Andhra Pradesh Alluri Sitharama Raju Addateegala Addateegala,17.46330,82.02710,01-05-94,3.9
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-03,6.6
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-02,4.4
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-01,5.0
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-00,5.2
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-99,5.8
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-98,5.0
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-97,4.6
3 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-96,4.7
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-95,4.0
Andhra Pradesh Alluri Sitharama Raju Ananthagiri Kottur,18.20740,83.07430,01-05-94,4.9
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-03,11.5
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-02,10.3
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-01,11.4
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-00,11.2
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-99,8.9
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-98,11.0
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-97,7.5
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-96,7.5
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-95,6.7
Andhra Pradesh Alluri Sitharama Raju Araku Valley Araku,18.32070,82.88140,01-05-94,10.6
Andhra Pradesh Alluri Sitharama Raju Araku Valley Arukuvalley,18.31972,82.88361,23-05-03,6.2
Andhra Pradesh Alluri Sitharama Raju Araku Valley Arukuvalley,18.31972,82.88361,25-05-01,5.3
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.86889,82.35306,24-05-03,12.7
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-03,19.0
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.86889,82.35306,09-05-02,10.1
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-02,15.8
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.86889,82.35306,15-05-01,10.2
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-01,15.6
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.86889,82.35306,05-05-00,11.1
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-00,16.7
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.86889,82.35306,23-05-99,9.6
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-99,16.9
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-98,17.9
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-97,17.5
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-96,16.3
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-95,15.8
Andhra Pradesh Alluri Sitharama Raju Chintapalle Chintapalli,17.87083,82.35417,01-05-94,18.6
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-03,4.8
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-02,2.8
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-01,2.8
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-00,2.6
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-99,13.5
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-96,9.0
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-95,5.1
4 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Alluri Sitharama Raju Chintapalle Lambasingi,17.80710,82.49590,01-05-94,13.6
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-03,2.8
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-02,2.0
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-01,2.8
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-00,1.9
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-99,2.3
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-97,4.0
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-96,1.3
Andhra Pradesh Alluri Sitharama Raju Chintapalle Lotugadda,17.85540,82.43610,01-05-95,1.0
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.31778,81.66667,16-05-03,4.3
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-03,6.1
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.31778,81.66667,05-05-02,4.4
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.31778,81.66667,24-05-01,3.9
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-01,5.5
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.31778,81.66667,30-05-00,2.9
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-00,4.3
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.31778,81.66667,22-05-99,2.4
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-99,4.2
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.31778,81.66667,22-05-98,3.3
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-98,4.8
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.31778,81.66667,15-05-97,2.6
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-97,3.8
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-96,3.9
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-95,3.3
Andhra Pradesh Alluri Sitharama Raju Devipatnam Devipatnam,17.33333,81.66667,01-05-94,5.1
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-03,8.1
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-02,7.2
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-01,6.3
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-00,8.9
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-99,3.6
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-98,7.0
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-97,8.6
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-96,10.5
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-95,3.3
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dimriguda,18.28850,82.79210,01-05-94,9.3
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dumbriguda,18.28722,82.79306,23-05-03,6.6
Andhra Pradesh Alluri Sitharama Raju Dumbriguda Dumbriguda,18.28722,82.79306,25-05-01,4.5
5 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-01,7.5
Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-00,6.9
Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-99,6.9
Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-98,7.1
Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-97,6.0
Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-96,6.7
Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-95,6.7
Andhra Pradesh Alluri Sitharama Raju Gangavaram Gangavaram,17.42620,81.91330,01-05-94,7.0
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-03,8.7
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-02,7.8
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-01,7.8
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-00,8.0
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-99,6.9
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-98,8.8
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-97,5.7
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-96,7.6
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-95,5.1
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Dharakonda,17.99960,82.12520,01-05-94,7.3
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi G.K.Veedhi,17.86028,82.19889,24-05-03,14.0
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi G.K.Veedhi,17.86028,82.19889,09-05-02,13.3
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi G.K.Veedhi,17.86028,82.19889,15-05-01,13.5
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi G.K.Veedhi,17.86028,82.19889,05-05-00,13.3
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi G.K.Veedhi,17.86028,82.19889,23-05-99,13.1
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi G.K.Veedhi,17.86028,82.19889,29-05-98,13.2
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-03,2.6
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-02,3.2
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-01,3.7
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-00,2.7
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-99,3.3
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-98,5.6
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-97,5.0
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-96,4.1
Andhra Pradesh Alluri Sitharama Raju Gudem Kotha Veedhi Gudem,17.86300,82.19570,01-05-95,2.6
Andhra Pradesh Alluri Sitharama Raju Hukumpeta Hukumpeta,18.14778,82.69472,23-05-03,6.8
Andhra Pradesh Alluri Sitharama Raju Hukumpeta Hukumpeta,18.14778,82.69472,25-05-01,6.5
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-03,6.8
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-02,6.6
6 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-01,6.1
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-00,6.0
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-99,7.1
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-98,5.9
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-97,5.6
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-96,2.9
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-95,5.4
Andhra Pradesh Alluri Sitharama Raju Koyyuru Bonkulapalem,17.74861,82.56250,01-05-94,5.8
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-03,4.0
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-02,3.8
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-01,3.2
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-00,3.6
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-99,9.6
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-98,2.7
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-97,3.9
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-96,3.5
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-95,6.9
Andhra Pradesh Alluri Sitharama Raju Koyyuru Koyyuru,17.65990,82.21940,01-05-94,3.4
Andhra Pradesh Alluri Sitharama Raju Koyyuru Vishakapatnam,17.70833,82.33889,01-05-03,8.7
Andhra Pradesh Alluri Sitharama Raju Koyyuru Vishakapatnam,17.70833,82.33889,01-05-02,6.5
Andhra Pradesh Alluri Sitharama Raju Koyyuru Vishakapatnam,17.70833,82.33889,01-05-01,6.0
Andhra Pradesh Alluri Sitharama Raju Koyyuru Vishakapatnam,17.70833,82.33889,01-05-00,5.8
Andhra Pradesh Alluri Sitharama Raju Koyyuru Vishakapatnam,17.70833,82.33889,01-05-99,4.8
Andhra Pradesh Alluri Sitharama Raju Koyyuru Vishakapatnam,17.70833,82.33889,01-05-98,4.7
